id,field,category,tag,difficulty,question,c1,c2,c3,c4,answer,explanation,review_text,source_name,source_detail,source_url,is_original,is_modified
HIM0925,専門分野,診療情報管理,診療録管理,2,診療録の訂正で適切な対応はどれか。（判断基準を問う）,別患者の記録に移して隠す,訂正前後の記録を残さず上書きする,元記録を完全に消して痕跡を残さない,訂正者・日時・理由が追跡できるようにする,4,訂正履歴が追跡できることは真正性確保の観点で重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0926,専門分野,疾病分類,ICD分類,2,主病名選択で適切な考え方はどれか。（判断基準を問う）,患者が最初に話した症状名だけに固定する,請求額が最大になる名称を選ぶ,入院や診療資源投入の主因を診療録根拠に基づき確認する,最も短い病名を常に選ぶ,3,主病名は診療録の根拠、診療経過、資源投入を踏まえて適切に選択する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0927,専門分野,DPC,DPC/PDPS,2,副傷病名登録で適切な対応はどれか。（判断基準を問う）,既往歴をすべて無条件に登録する,根拠がない病名を推測で追加する,診療に影響した併存症や合併症を根拠に基づき登録する,退院後に聞いた噂を登録する,3,副傷病名は診療上の影響や記録根拠を確認して登録する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,DPC/PDPSでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0928,専門分野,医療統計,統計指標,2,平均値だけでなく中央値を見る理由として適切なものはどれか。（判断基準を問う）,中央値は医療統計では使用禁止である,中央値は患者数が0でも必ず計算できる,極端な値の影響を受けにくい代表値を把握できる,中央値は必ず最大値と同じになる,3,在院日数など偏りがあるデータでは中央値も有用である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,統計指標では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0929,専門分野,情報管理,個人情報保護,2,患者情報の第三者提供で基本となる考え方はどれか。（判断基準を問う）,法令や同意、利用目的を確認して適切に判断する,問い合わせがあれば誰にでも提供する,研究目的なら無条件に全項目を出す,電話なら本人確認を不要にする,1,第三者提供では本人同意、法令根拠、利用目的、提供範囲の確認が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,個人情報保護では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0930,専門分野,医療情報システム,電子カルテ,2,電子カルテ障害対策で適切なものはどれか。（判断基準を問う）,バックアップと代替運用手順を整備し訓練する,紙運用に切り替えるルールを禁止する,復旧後の入力確認を行わない,障害は起きない前提で手順を作らない,1,可用性確保にはバックアップ、BCP、代替手順、復旧確認が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,電子カルテでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0931,専門分野,医療の質,患者安全,2,インシデント情報の扱いで適切なものはどれか。（判断基準を問う）,再発防止のため事実を整理し組織的に共有する,個人を責めるためだけに使う,外部に無制限公開する,原因分析を行わず、当事者間の口頭注意だけで終了する,1,患者安全では報告文化と再発防止策の検討が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,患者安全では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0932,基礎分野,医学一般,解剖生理,1,肺胞の主な役割として最も適切なものはどれか。（基本知識を問う）,尿を濃縮して水分量を調整する,胆汁を産生して脂肪を分解する,血小板を産生して止血を担う,酸素と二酸化炭素のガス交換を行う,4,肺胞は呼吸器の末端にあり、血液との間で酸素と二酸化炭素を交換する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,解剖生理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0933,基礎分野,医学一般,解剖生理,1,腎臓の機能として最も適切なものはどれか。（基本知識を問う）,インスリンを産生して血糖を直接下げる,肺胞で酸素化を行う,胃酸を分泌して蛋白質を消化する,尿生成を通じて水分・電解質や老廃物を調整する,4,腎臓は糸球体濾過・尿細管での再吸収などにより体液環境を調整する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,解剖生理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0934,基礎分野,医学一般,解剖生理,1,肝臓の働きとして最も適切なものはどれか。（基本知識を問う）,尿の最終濃縮のみを行う,吸気と呼気を物理的に行う,代謝・解毒・胆汁産生などを担う,赤血球を主に産生する,3,肝臓は糖・脂質・蛋白代謝、薬物代謝、胆汁産生など多面的な役割を持つ。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,解剖生理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0935,基礎分野,医学一般,解剖生理,2,心臓の右心系から送り出される血液の流れとして適切なものはどれか。（基本知識を問う）,左心室から上大静脈を通って頭部へ向かう,右心室から大動脈を通って全身へ向かう,右心室から肺動脈を通って肺へ向かう,左心房から肺静脈を通って肺へ向かう,3,右心系は静脈血を肺循環へ送り、左心系は酸素化された血液を体循環へ送る。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,解剖生理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0936,基礎分野,医学一般,病理,1,炎症の基本的な徴候として一般に含まれるものはどれか。（基本知識を問う）,黄疸・血尿・蛋白尿のみ,徐脈・低体温・脱水のみ,発赤・熱感・腫脹・疼痛など,散瞳・眠気・難聴のみ,3,炎症では血流増加や血管透過性亢進などにより発赤、熱感、腫脹、疼痛がみられる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0937,基礎分野,医学一般,病理,2,悪性腫瘍の特徴として最も適切なものはどれか。（基本知識を問う）,浸潤や転移を起こしうる,周囲組織へ全く影響しない,必ず被膜に包まれ増大しない,感染症だけで発生する一過性変化である,1,悪性腫瘍は自律的増殖に加え、浸潤・転移を示すことがある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0938,基礎分野,医学一般,病理,2,梗塞の説明として最も適切なものはどれか。（基本知識を問う）,細菌が血液中で増殖する状態,体温が一時的に下がる生理反応,骨折部が自然に整復される状態,血流途絶により組織が壊死する状態,4,梗塞は動脈閉塞などによる虚血で組織壊死が生じる病態である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0939,基礎分野,医学一般,臨床医学,1,糖尿病で管理上重要となる検査指標として最も適切なものはどれか。（基本知識を問う）,HbA1c,ASTのみ,クレアチニンキナーゼのみ,PT-INRのみ,1,HbA1cは過去1～2か月程度の平均的な血糖状態を反映し、糖尿病管理でよく用いられる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0940,基礎分野,医学一般,臨床医学,2,脳梗塞を疑う症状として最も適切なものはどれか。（基本知識を問う）,突然の片麻痺や構音障害,食後の一過性胃部不快感のみ,数年単位で徐々に進む歩行時痛のみ,運動後だけ一過性に息切れする,1,脳梗塞では急な片麻痺、言語障害、顔面麻痺などの神経症状が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0941,基礎分野,医学一般,臨床医学,2,心筋梗塞で典型的にみられる症状として最も適切なものはどれか。（基本知識を問う）,慢性的な耳閉感のみ,強い胸痛や冷汗,慢性的な体重変化のみ,慢性的な視力変化のみ,2,心筋虚血により胸痛、圧迫感、冷汗、悪心などがみられることがある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0942,基礎分野,医学一般,公衆衛生,1,感染症対策の基本として最も適切なものはどれか。（基本知識を問う）,感染症名をすべて同じ対応にする,記録を残さず経験だけで対応する,患者説明を避けて迅速性のみを優先する,感染源・感染経路・感受性宿主を意識して対策する,4,感染対策では感染成立の三要素を理解し、手指衛生、標準予防策、経路別対策を組み合わせる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,公衆衛生では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0943,基礎分野,医学一般,公衆衛生,2,疫学で「罹患率」を考える際に重視するものはどれか。（基本知識を問う）,診療録文書の枚数,ある時点で疾病を有している患者数,一定期間に新たに発生した患者数,検査機器の稼働台数,3,罹患率は一定期間に新規発生した疾病の頻度を表す指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,公衆衛生では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0944,基礎分野,医学一般,医療制度,1,医療保険制度の説明として最も適切なものはどれか。（基本知識を問う）,病名を分類せずに保存する仕組み,保険者・被保険者・医療機関等の関係で医療費を支える仕組み,医療機関の建物だけを評価する制度,診療録をすべて自由記載にする制度,2,医療保険制度は受診、給付、診療報酬請求などと関係する基本制度である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療制度では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0945,基礎分野,医学一般,医療制度,2,地域医療連携で診療情報が重要となる理由として最も適切なものはどれか。（基本知識を問う）,継続的で安全な医療提供に必要だから,患者の同意確認を常に省略するため,転院時に情報を隠すため,医療機関ごとに病名を別人として扱うため,1,紹介・逆紹介、退院支援、地域連携では正確で必要な診療情報の共有が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療制度では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0946,基礎分野,医学一般,医療用語,1,「予後」の意味として最も適切なものはどれか。（基本知識を問う）,検査機器の製造年月日,疾患や治療後の経過・見通し,診療録の保管場所,医療費の請求番号,2,予後は病気の経過や回復・再発・死亡などの見通しを表す用語である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療用語では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0947,基礎分野,医学一般,医療用語,1,「既往歴」の説明として最も適切なものはどれか。（基本知識を問う）,将来必ず発症する病名,過去にかかった病気や手術などの履歴,現在の病棟配置だけを示す情報,診療報酬点数の合計,2,既往歴は過去の疾病・手術・外傷などを把握する基本情報である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療用語では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0948,専門分野,診療情報管理,診療録管理,1,診療録管理で重視すべき基本原則として最も適切なものはどれか。（基本知識を問う）,診療後すぐに全記録を破棄する,診療経過の一部だけを抜き出し、根拠資料との照合を省略する,監査に備えず個人判断で項目を削る,真正性・見読性・保存性を確保する,4,診療録は医療の継続性、法的証拠性、分析利用に関わるため、真正性・見読性・保存性が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0949,専門分野,診療情報管理,診療録管理,2,退院時サマリーの管理で適切な対応はどれか。（基本知識を問う）,医師の多忙を理由に永久に未作成でよい,患者から求められるまで一切確認しない,診療録と無関係な書類として扱う,作成期限や記載項目を定め、未作成を把握して督促する,4,退院時サマリーは診療経過の要約であり、完成率や期限管理が診療情報管理の重要業務となる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0950,専門分野,診療情報管理,診療録監査,2,診療録監査で確認すべき観点として最も適切なものはどれか。（基本知識を問う）,病棟の勤務表だけ,必要記載の有無、署名、説明同意、整合性など,文書の保管棚番号だけ,患者属性の一部だけ,2,診療録監査では記載の完全性、適時性、整合性、同意書、署名などを確認する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録監査では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0951,専門分野,診療情報管理,量的監査,2,量的監査の説明として最も適切なものはどれか。（基本知識を問う）,診療内容の医学的妥当性だけを専門的に評価する,診療録の保管場所だけを採点する,必要書類や記載項目がそろっているか確認する,患者アンケート結果だけを確認する,3,量的監査は書類や記載項目の有無を中心に確認し、質的監査は内容の妥当性等に踏み込む。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,量的監査では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0952,専門分野,疾病分類,ICD分類,1,ICDを用いる主な目的として最も適切なものはどれか。（基本知識を問う）,薬剤の棚卸だけを行う,医師の自由記載をすべて禁止する,疾病・死因を国際的に比較可能な形で分類する,患者氏名を匿名化する専用制度である,3,ICDは疾病および関連保健問題を分類し、統計や国際比較に利用される。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0953,専門分野,疾病分類,ICD分類,2,傷病名コーディングで適切な対応はどれか。（基本知識を問う）,毎回同じコードに固定する,略語だけを見て推測でコードを決める,最も点数が高くなりそうな病名を選ぶ,診療録の根拠を確認し、標準病名や分類ルールに沿ってコード化する,4,コーディングでは診療録の根拠、診断の確定度、分類ルール、標準病名との対応確認が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0954,専門分野,疾病分類,死因分類,3,原死因を選択する考え方として最も適切なものはどれか。（基本知識を問う）,入院費が最も高い処置名を選ぶ,死亡診断書の一番上にある語を常に選ぶ,死亡に至る一連の事象を開始した疾病・損傷を重視する,最後に実施した検査名を選ぶ,3,死因統計では死亡に至る連鎖を開始した原因を原死因として選択する考え方がある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,死因分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0955,専門分野,疾病分類,がん登録,2,院内がん登録で重要な情報として最も適切なものはどれか。（基本知識を問う）,外来受付番号や会計番号だけを登録する,受診時の待合順だけを登録する,部位、組織型、進展度、治療情報など,生活歴や家族歴だけを登録項目として扱う,3,がん登録では腫瘍の部位、組織型、進展度、診断・治療情報等を正確に登録する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,がん登録では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0956,専門分野,DPC,DPC/PDPS,2,DPC/PDPSに関する説明として最も適切なものはどれか。（基本知識を問う）,全外来診療を完全出来高で評価しない制度である,診断群分類に基づく急性期入院医療の包括評価制度である,病院給食だけを分類する制度である,診療録を保存しないための制度である,2,DPC/PDPSは診断群分類を用いた急性期入院医療の包括評価制度で、診療情報の精度が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,DPC/PDPSでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0957,専門分野,DPC,様式1,2,DPCデータの様式1で扱う内容として近いものはどれか。（基本知識を問う）,医療機関の職員配置表のみ,患者基本情報、診断情報、入退院情報など,病院の物品購入履歴のみ,医療機器の保守点検記録のみ,2,様式1はDPC調査における患者属性や診断、入退院、手術等に関わる重要データである。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,様式1では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0958,専門分野,DPC,EFファイル,3,EFファイルに関する説明として最も適切なものはどれか。（基本知識を問う）,患者属性や病棟メモだけを記録するファイル,職員名簿を保存するためのファイル,診療録の保管場所だけを記録するファイル,診療行為や請求情報等を分析するためのデータである,4,EFファイルは診療行為、薬剤、材料、点数等の分析に利用される。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,EFファイルでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0959,専門分野,医療統計,平均在院日数,2,平均在院日数を見る目的として最も適切なものはどれか。（基本知識を問う）,医師の所属診療科を分類する,患者属性だけを集計する,入院医療の効率性や患者動向を把握する,病棟設備の数量を集計する,3,平均在院日数は病床運用、医療提供体制、DPC分析などで重要な基本指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,平均在院日数では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0960,専門分野,医療統計,病床利用率,2,病床利用率の解釈として適切なものはどれか。（基本知識を問う）,病床がどの程度使われているかを示す指標である,外来患者の年齢構成のみ,診療録の文字数の割合,病院の駐車場が混雑している割合,1,病床利用率は稼働病床に対する入院患者利用状況を示す管理指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病床利用率では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0961,専門分野,医療統計,再入院率,3,再入院率を分析する際に注意すべき点として適切なものはどれか。（基本知識を問う）,患者名の五十音順だけで評価する,すべて医療の質低下と断定する,季節や疾患を一切考慮しない,疾患特性や予定再入院・緊急再入院の違いを考慮する,4,再入院率は質指標として用いられるが、予定再入院や疾患特性などの調整が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,再入院率では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0962,専門分野,情報管理,個人情報保護,1,診療情報を取り扱う際の基本姿勢として最も適切なものはどれか。（基本知識を問う）,家族であれば本人確認なしに全情報を渡す,SNSで匿名化せず共有する,興味があれば職員なら誰でも閲覧できる,利用目的、権限、必要最小限、守秘を意識する,4,診療情報は要配慮性が高く、目的外利用や不適切閲覧を防ぐ管理が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,個人情報保護では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0963,専門分野,情報管理,アクセス権限,2,電子カルテのアクセス権限管理で適切なものはどれか。（基本知識を問う）,全職員に同じ管理者権限を付与する,退職者アカウントを残しておく,職務に応じた権限設定とログ確認を行う,パスワードを部署内で共有する,3,アクセス権限は必要最小限の原則に基づき、異動・退職時の変更やログ監査も重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,アクセス権限では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0964,専門分野,情報管理,情報セキュリティ,2,情報セキュリティの三要素として最も適切なものはどれか。（基本知識を問う）,迅速性・収益性・娯楽性,美観性・拡張性・宣伝性,機密性・完全性・可用性,匿名性・口頭性・一時性,3,情報セキュリティではCIA、すなわち機密性・完全性・可用性が基本となる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,情報セキュリティでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0965,専門分野,医療情報システム,電子カルテ,1,電子カルテ運用で重要な管理として最も適切なものはどれか。（基本知識を問う）,障害時手順を用意しない,紙に印刷したら電子記録をすぐ削除する,誰が変更したか分からない状態にする,入力者、入力時刻、変更履歴などを確認できる状態にする,4,電子カルテでは真正性、保存性、見読性、監査証跡、障害時対応が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,電子カルテでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0966,専門分野,医療情報システム,標準化,2,医療情報の標準化が必要な理由として最も適切なものはどれか。（基本知識を問う）,施設内の慣習を優先し、用語や形式を統一しないため,施設ごとに全く別の意味で使うため,施設間連携や統計分析で意味をそろえるため,検索できないようにするため,3,病名、検査、薬剤、データ形式等の標準化は連携・分析・安全性に寄与する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,標準化では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
